anonID,importId,goal,first_move,first_move_rank,first_move_possible_goals,before_first_move,first_move_serves_goal,total_moves_serves_goal,mean_random_samples_rank,first_move_possible_goal_goals
HApTmt43T9,35291,fill nocolor B2,"(59, 63)",27,9,"[(96, 100) (96, 101) (97, 100) (97, 101) (98, 100) (98, 101) (96, 63)
 (97, 63) (98, 63) (90, 100) (90, 101) (92, 100) (92, 101) (94, 100)
 (94, 101) (106, 100) (106, 101) (87, 63) (87, 100) (87, 101) (90, 63)
 (92, 63) (94, 63) (106, 63) (89, 63) (57, 63) (86, 63)]",1.0,45,22.056,"['fill nocolor B2', 'clear nocolor A', 'uncover blue all', 'move green B2', 'move green B', 'move blue B2', 'move blue B', 'cover green all', 'clear nocolor A2']"
HApTmt43T9,35291,fill nocolor C1,"(98, 68)",25,6,"[(87, 48) (87, 68) (89, 49) (89, 68) (106, 48) (106, 49) (106, 68)
 (87, 49) (90, 48) (90, 49) (90, 68) (92, 48) (92, 49) (92, 68) (94, 48)
 (94, 49) (94, 68) (96, 48) (96, 49) (96, 68) (97, 48) (97, 49) (97, 68)
 (98, 48) (98, 49)]",1.0,39,18.311,"['fill nocolor C1', 'clear nocolor B1', 'move green C', 'clear nocolor B', 'cover green all', 'move green C1']"
HApTmt43T9,35291,move blue C1,"(66, 101)",189,14,"[(89, 49) (89, 68) (92, 48) (92, 49) (92, 68) (96, 48) (96, 49) (96, 68)
 (57, 49) (55, 48) (57, 68) (59, 49) (55, 49) (59, 68) (55, 72) (89, 48)
 (55, 76) (55, 63) (55, 68) (55, 69) (55, 79) (55, 88) (55, 100) (55, 101)
 (57, 48) (59, 48) (55, 80) (59, 39) (86, 48) (87, 88) (55, 74) (57, 41)
 (57, 76) (92, 37) (92, 72) (96, 79) (96, 80) (97, 80) (98, 79) (106, 69)
 (59, 76) (66, 49) (67, 48) (87, 48) (96, 100) (96, 101) (97, 100)
 (97, 101) (98, 100) (98, 101) (81, 79) (86, 69) (86, 88) (87, 68)
 (90, 76) (92, 39) (92, 41) (92, 76) (94, 72) (96, 63) (97, 63) (98, 63)
 (106, 48) (106, 49) (106, 68) (55, 39) (55, 41) (57, 72) (87, 49)
 (87, 79) (90, 100) (90, 101) (92, 100) (92, 101) (94, 100) (94, 101)
 (106, 100) (106, 101) (59, 72) (87, 63) (87, 100) (87, 101) (90, 48)
 (90, 49) (90, 63) (90, 68) (90, 69) (90, 79) (90, 80) (90, 88) (92, 63)
 (92, 69) (92, 71) (92, 78) (92, 79) (92, 80) (92, 88) (94, 48) (94, 49)
 (94, 63) (94, 68) (94, 69) (94, 79) (94, 80) (94, 88) (96, 37) (96, 39)
 (96, 41) (96, 69) (96, 71) (96, 72) (96, 74) (96, 76) (96, 88) (97, 48)
 (97, 49) (97, 68) (97, 69) (97, 72) (97, 76) (97, 88) (98, 48) (98, 49)
 (98, 68) (98, 69) (98, 72) (98, 76) (98, 88) (106, 63) (106, 72)
 (106, 76) (106, 79) (106, 80) (59, 71) (81, 48) (81, 69) (81, 88)
 (86, 79) (87, 72) (87, 76) (87, 80) (89, 63) (89, 72) (89, 76) (89, 80)
 (55, 71) (55, 78) (57, 63) (57, 71) (57, 80) (67, 68) (81, 68) (81, 100)
 (81, 101) (86, 63) (89, 39) (89, 41) (59, 63) (59, 80) (66, 68) (86, 49)
 (89, 69) (89, 88) (59, 74) (57, 37) (57, 74) (59, 37) (66, 69) (66, 88)
 (81, 80) (59, 78) (67, 63) (67, 69) (67, 72) (67, 76) (67, 80) (67, 88)
 (86, 100) (86, 101) (89, 100) (89, 101) (57, 78) (57, 100) (57, 101)
 (59, 100) (59, 101) (66, 63) (66, 79) (66, 100)]",0.0,27,13.159,"['fill nocolor B2', 'clear nocolor C', 'move blue A', 'uncover blue all', 'move red B', 'move red B2', 'uncover red all', 'move blue C2', 'move blue B2', 'move blue B', 'move blue A1', 'move blue B1', 'move blue A2', 'clear nocolor C1']"
HApTmt43T9,35291,move red A1,"(81, 100)",13,8,"[(87, 37) (97, 37) (97, 72) (97, 74) (106, 37) (106, 72) (106, 74)
 (81, 37) (86, 37) (87, 72) (87, 74) (66, 37) (66, 74)]",1.0,36,17.224,"['move red C1', 'move red C', 'move red A1', 'move red A', 'move red C2', 'uncover red all', 'move red A2', 'move red B1']"
HApTmt43T9,35291,uncover blue all,"(55, 72)",12,10,"[(57, 76) (59, 76) (57, 72) (59, 72) (57, 63) (57, 68) (57, 80) (67, 68)
 (59, 63) (59, 68) (59, 80) (66, 68)]",1.0,50,24.449,"['move blue C1', 'uncover blue all', 'uncover red all', 'move blue C2', 'move blue B2', 'move blue B', 'move blue B1', 'move blue A2', 'move blue C', 'cover green all']"
HApTmt43T9,35291,uncover green all,"(59, 78)",11,13,"[(67, 48) (67, 37) (67, 74) (67, 78) (89, 69) (89, 88) (59, 74) (57, 37)
 (57, 74) (59, 37) (89, 48)]",1.0,36,17.946,"['fill nocolor B1', 'clear nocolor A', 'move green A1', 'move green B2', 'move green B', 'move green B1', 'move green C', 'uncover green all', 'move blue B', 'move blue B1', 'clear nocolor A2', 'move green C2', 'move green C1']"
L6zqOsxz9y,56864,clear nocolor B,"(60, 77)",54,15,"[(81, 68) (81, 88) (81, 66) (81, 71) (98, 54) (98, 57) (98, 58) (98, 66)
 (98, 68) (98, 69) (98, 71) (98, 73) (98, 74) (98, 77) (98, 85) (98, 88)
 (81, 54) (81, 57) (81, 58) (81, 69) (81, 73) (81, 74) (81, 77) (81, 85)
 (82, 68) (82, 88) (60, 68) (60, 88) (61, 57) (61, 58) (61, 69) (61, 74)
 (82, 66) (82, 71) (60, 66) (60, 71) (60, 57) (60, 58) (60, 69) (60, 74)
 (61, 66) (61, 68) (61, 71) (61, 88) (82, 54) (82, 57) (82, 58) (82, 69)
 (82, 73) (82, 74) (82, 77) (82, 85) (60, 54) (60, 73)]",1.0,60,29.576,"['move blue C1', 'move blue A', 'uncover blue all', 'fill nocolor A2', 'move red A', 'uncover red all', 'clear nocolor B1', 'move blue C2', 'move red A2', 'clear nocolor B', 'move blue B2', 'move blue A1', 'move blue A2', 'move blue C', 'cover green all']"
L6zqOsxz9y,56864,clear nocolor C,"(84, 101)",49,13,"[(87, 42) (87, 57) (87, 58) (87, 74) (87, 80) (103, 101) (106, 101)
 (87, 43) (87, 101) (103, 42) (103, 43) (103, 54) (103, 57) (103, 58)
 (103, 63) (103, 64) (103, 73) (103, 74) (103, 77) (103, 80) (106, 42)
 (106, 43) (106, 54) (106, 57) (106, 58) (106, 63) (106, 64) (106, 73)
 (106, 74) (106, 77) (106, 80) (84, 43) (84, 63) (86, 54) (86, 64)
 (86, 73) (86, 77) (87, 54) (87, 63) (87, 64) (87, 73) (87, 77) (89, 43)
 (89, 63) (84, 42) (84, 64) (86, 57) (89, 42) (89, 64)]",1.0,72,34.88,"['fill nocolor B2', 'clear nocolor C', 'move blue A', 'uncover blue all', 'move green B2', 'move green B', 'move blue C2', 'move blue B2', 'move blue B', 'move blue A1', 'move blue B1', 'move blue A2', 'clear nocolor C1']"
L6zqOsxz9y,56864,cover blue all,"(76, 43)",8,6,"[(98, 43) (103, 68) (87, 88) (98, 63) (103, 88) (106, 68) (87, 68)
 (72, 68)]",1.0,45,22.368,"['fill nocolor B1', 'clear nocolor A', 'move red B', 'cover blue all', 'clear nocolor A2', 'move red B1']"
L6zqOsxz9y,56864,cover red all,"(72, 74)",5,2,"[(91, 74) (95, 57) (95, 58) (98, 42) (106, 69)]",1.0,80,40.188,"['cover red all', 'uncover green all']"
L6zqOsxz9y,56864,fill nocolor A2,"(60, 77)",40,15,"[(72, 77) (72, 57) (91, 57) (91, 58) (91, 77) (92, 57) (92, 58) (92, 77)
 (72, 58) (87, 57) (87, 58) (98, 57) (98, 58) (98, 77) (103, 57) (103, 58)
 (103, 77) (106, 57) (106, 58) (106, 77) (81, 57) (81, 58) (81, 77)
 (86, 77) (87, 77) (61, 57) (61, 58) (86, 57) (60, 57) (60, 58) (82, 57)
 (82, 58) (82, 77) (84, 57) (84, 58) (84, 77) (86, 58) (89, 57) (89, 58)
 (89, 77)]",1.0,42,20.497,"['move blue C1', 'move blue A', 'uncover blue all', 'fill nocolor A2', 'move red A', 'uncover red all', 'clear nocolor B1', 'move blue C2', 'move red A2', 'clear nocolor B', 'move blue B2', 'move blue A1', 'move blue A2', 'move blue C', 'cover green all']"
L6zqOsxz9y,56864,fill nocolor B1,"(81, 80)",5,5,"[(81, 43) (81, 42) (82, 43) (76, 42) (76, 80)]",1.0,42,21.643,"['fill nocolor B1', 'uncover blue all', 'clear nocolor B2', 'cover red all', 'move blue B1']"
L6zqOsxz9y,56864,move red B,"(75, 80)",23,14,"[(76, 42) (76, 80) (87, 42) (87, 80) (92, 101) (76, 43) (76, 101) (87, 43)
 (87, 101) (92, 42) (92, 43) (92, 63) (92, 64) (92, 80) (75, 64) (76, 63)
 (76, 64) (87, 63) (87, 64) (75, 101) (75, 42) (75, 43) (75, 63)]",1.0,24,11.712,"['fill nocolor B1', 'clear nocolor A', 'move red B', 'move green A1', 'move green B2', 'move green B', 'move green B1', 'cover red all', 'move green C', 'uncover green all', 'clear nocolor A2', 'move green C2', 'move green C1', 'move red B1']"
L6zqOsxz9y,56864,move red C1,"(60, 85)",24,15,"[(87, 66) (87, 68) (87, 85) (92, 66) (92, 68) (92, 85) (98, 66) (98, 68)
 (98, 85) (75, 66) (75, 85) (76, 66) (76, 68) (76, 85) (60, 68) (75, 68)
 (60, 66) (61, 63) (61, 64) (61, 101) (61, 66) (61, 68) (61, 71) (61, 88)]",1.0,29,13.689,"['move red C1', 'move blue C1', 'move blue A', 'move red C', 'uncover blue all', 'fill nocolor C1', 'uncover red all', 'clear nocolor B1', 'move blue C2', 'clear nocolor B', 'move blue B2', 'move blue A1', 'move blue A2', 'move blue C', 'cover green all']"
L6zqOsxz9y,56864,uncover blue all,"(60, 80)",16,9,"[(61, 80) (81, 101) (81, 80) (81, 54) (81, 57) (81, 58) (81, 69) (81, 73)
 (81, 74) (81, 77) (81, 85) (61, 57) (61, 58) (61, 69) (61, 74) (82, 101)]",1.0,60,29.684,"['move blue C1', 'move blue A', 'uncover blue all', 'cover red all', 'move blue C2', 'move blue B2', 'move blue A1', 'move blue A2', 'move blue C']"
L6zqOsxz9y,56864,uncover red all,"(95, 73)",74,4,"[(76, 77) (87, 71) (87, 88) (60, 63) (76, 54) (76, 73) (87, 66) (87, 68)
 (87, 85) (60, 64) (76, 101) (87, 101) (76, 63) (76, 64) (76, 66) (76, 68)
 (76, 71) (76, 85) (76, 88) (87, 54) (87, 63) (87, 64) (87, 73) (87, 77)
 (60, 68) (60, 88) (60, 66) (60, 71) (60, 101) (61, 63) (61, 64) (61, 101)
 (61, 66) (61, 68) (61, 71) (61, 88) (60, 54) (60, 73) (60, 77) (60, 85)
 (61, 54) (61, 73) (61, 77) (61, 85) (60, 43) (61, 42) (72, 73) (75, 77)
 (76, 57) (82, 63) (84, 68) (86, 66) (86, 85) (89, 88) (61, 80) (81, 64)
 (81, 101) (91, 54) (92, 54) (92, 73) (103, 66) (103, 68) (106, 71)
 (72, 77) (76, 74) (98, 101) (75, 54) (75, 73) (84, 88) (86, 71) (89, 68)
 (91, 77) (92, 77) (95, 54)]",0.0,44,21.89,"['move green A1', 'fill nocolor A1', 'cover green all', 'clear nocolor A2']"
Kv83kG4m6Q,47326,clear nocolor A2,"(75, 73)",0,3,[],1.0,45,21.819,"['move green A1', 'fill nocolor A1', 'clear nocolor A2']"
Kv83kG4m6Q,47326,clear nocolor C1,"(104, 89)",8,4,"[(102, 51) (102, 70) (102, 89) (103, 51) (103, 70) (103, 89) (104, 51)
 (104, 70)]",1.0,45,22.05,"['fill nocolor C2', 'cover green all', 'move green C2', 'clear nocolor C1']"
Kv83kG4m6Q,47326,cover blue all,"(75, 59)",4,2,"[(94, 59) (102, 85) (104, 85) (107, 70)]",1.0,80,39.906,"['uncover green all', 'cover blue all']"
Kv83kG4m6Q,47326,cover green all,"(77, 73)",56,12,"[(81, 65) (94, 57) (102, 86) (103, 86) (64, 65) (88, 89) (91, 57) (94, 73)
 (96, 65) (102, 89) (103, 89) (104, 89) (107, 86) (62, 65) (88, 86)
 (91, 65) (91, 86) (91, 89) (94, 65) (94, 86) (94, 89) (96, 57) (96, 73)
 (96, 86) (96, 89) (102, 57) (102, 65) (102, 73) (103, 57) (103, 65)
 (103, 73) (104, 57) (104, 65) (104, 73) (107, 57) (107, 65) (107, 73)
 (81, 57) (81, 73) (81, 86) (81, 89) (88, 57) (88, 65) (88, 73) (77, 65)
 (62, 57) (62, 73) (62, 86) (62, 89) (64, 57) (64, 73) (64, 86) (64, 89)
 (69, 89) (77, 57) (69, 86)]",1.0,66,33.268,"['move red C1', 'move red C', 'move red A1', 'move red B', 'fill nocolor A1', 'move red B2', 'move red C2', 'uncover red all', 'move blue A1', 'cover green all', 'clear nocolor A2', 'move red B1']"
Kv83kG4m6Q,47326,fill nocolor A1,"(75, 73)",0,3,[],1.0,45,21.492,"['move green A1', 'fill nocolor A1', 'clear nocolor A2']"
Kv83kG4m6Q,47326,fill nocolor B1,"(64, 78)",36,11,"[(81, 44) (81, 61) (83, 44) (83, 61) (81, 78) (88, 78) (64, 44) (64, 61)
 (75, 44) (75, 61) (91, 44) (91, 61) (91, 78) (94, 44) (94, 61) (94, 78)
 (102, 44) (102, 61) (102, 78) (103, 44) (103, 61) (103, 78) (104, 44)
 (104, 61) (104, 78) (107, 44) (107, 61) (107, 78) (69, 78) (75, 78)
 (77, 44) (77, 61) (88, 44) (88, 61) (74, 44) (74, 61)]",1.0,42,20.699,"['fill nocolor B1', 'move green A1', 'clear nocolor B2', 'move green B1', 'move green C', 'uncover green all', 'move green A2', 'move blue B1', 'move green A', 'move green C2', 'move green C1']"
Kv83kG4m6Q,47326,move blue A2,"(75, 73)",46,3,"[(88, 59) (88, 76) (96, 57) (96, 59) (96, 76) (103, 57) (103, 59)
 (103, 76) (69, 59) (69, 76) (88, 57) (64, 57) (69, 89) (69, 84) (69, 86)
 (64, 59) (64, 76) (69, 90) (69, 44) (69, 56) (69, 57) (69, 61) (69, 63)
 (69, 65) (69, 73) (62, 61) (69, 70) (74, 73) (83, 63) (91, 90) (79, 44)
 (81, 65) (88, 51) (91, 56) (94, 57) (94, 59) (96, 44) (96, 61) (102, 86)
 (103, 84) (103, 86) (104, 84) (64, 65) (75, 59) (75, 76) (88, 89)]",0.0,25,11.999,"['move green A1', 'fill nocolor A1', 'clear nocolor A2']"
Kv83kG4m6Q,47326,move red B1,"(79, 78)",183,9,"[(81, 44) (81, 61) (83, 44) (83, 61) (81, 78) (102, 44) (102, 61)
 (102, 78) (69, 78) (77, 44) (77, 61) (74, 44) (74, 61) (77, 57) (77, 76)
 (83, 46) (77, 90) (77, 73) (83, 78) (83, 90) (69, 44) (69, 61) (74, 78)
 (77, 46) (77, 70) (77, 78) (77, 85) (77, 86) (77, 89) (83, 57) (83, 70)
 (83, 73) (83, 76) (83, 85) (83, 86) (83, 89) (62, 61) (69, 70) (74, 73)
 (83, 63) (91, 90) (79, 44) (81, 65) (94, 57) (96, 44) (96, 61) (102, 85)
 (102, 86) (103, 86) (104, 85) (107, 70) (75, 76) (81, 46) (88, 89)
 (75, 73) (88, 85) (94, 90) (69, 85) (74, 57) (75, 90) (77, 56) (91, 57)
 (91, 76) (94, 73) (96, 46) (102, 51) (102, 70) (102, 89) (103, 70)
 (103, 89) (104, 70) (104, 89) (107, 85) (107, 86) (75, 86) (75, 89)
 (81, 51) (81, 56) (81, 84) (88, 46) (88, 76) (88, 78) (88, 86) (96, 90)
 (102, 90) (103, 90) (104, 90) (107, 90) (64, 44) (64, 61) (75, 44)
 (75, 46) (75, 61) (81, 59) (81, 90) (88, 90) (91, 44) (91, 46) (91, 61)
 (91, 70) (91, 78) (91, 85) (91, 86) (91, 89) (94, 44) (94, 46) (94, 61)
 (94, 70) (94, 78) (94, 85) (94, 86) (94, 89) (96, 57) (96, 70) (96, 73)
 (96, 76) (96, 85) (96, 86) (96, 89) (102, 46) (102, 56) (102, 57)
 (102, 59) (102, 63) (102, 65) (102, 73) (102, 76) (103, 44) (103, 46)
 (103, 57) (103, 61) (103, 73) (103, 76) (103, 78) (104, 44) (104, 46)
 (104, 57) (104, 61) (104, 73) (104, 76) (104, 78) (107, 44) (107, 46)
 (107, 57) (107, 61) (107, 73) (107, 76) (107, 78) (69, 46) (69, 59)
 (69, 76) (74, 65) (74, 86) (74, 89) (75, 70) (75, 78) (75, 85) (77, 51)
 (77, 63) (77, 84) (81, 57) (81, 70) (81, 73) (81, 76) (81, 85) (81, 86)
 (81, 89) (83, 51) (83, 56) (83, 84) (88, 44) (88, 57) (88, 61) (88, 73)
 (74, 46) (74, 90) (77, 65) (83, 59) (64, 57) (64, 73) (64, 86) (64, 89)
 (69, 89)]",0.0,36,17.928,"['move green A1', 'move green B2', 'move green C', 'uncover green all', 'cover blue all', 'move green A2', 'move green A', 'move green C2', 'move green C1']"
Kv83kG4m6Q,47326,uncover blue all,"(69, 89)",19,9,"[(64, 65) (88, 89) (88, 84) (88, 86) (64, 44) (64, 61) (88, 90) (88, 44)
 (88, 56) (88, 57) (88, 61) (88, 63) (88, 65) (88, 73) (64, 56) (64, 57)
 (64, 73) (64, 86) (64, 89)]",1.0,33,15.794,"['move blue C1', 'move blue A', 'uncover blue all', 'move blue B2', 'move blue B', 'move blue A1', 'move blue B1', 'move blue A2', 'cover green all']"
Kv83kG4m6Q,47326,uncover red all,"(77, 76)",16,9,"[(81, 46) (81, 78) (62, 46) (81, 90) (81, 57) (81, 70) (81, 73) (81, 76)
 (81, 85) (81, 86) (81, 89) (62, 57) (62, 73) (62, 86) (62, 89) (77, 57)]",1.0,40,19.651,"['move red C1', 'move red C', 'move red A1', 'move red B', 'move red B2', 'move red C2', 'uncover red all', 'cover blue all', 'move red B1']"
YSp5znsVUN,49030,clear nocolor A2,"(93, 38)",2,4,"[(93, 91) (77, 91)]",1.0,45,22.403,"['move green A1', 'fill nocolor A1', 'cover green all', 'clear nocolor A2']"
YSp5znsVUN,49030,clear nocolor C2,"(71, 86)",27,20,"[(105, 66) (105, 67) (105, 86) (105, 91) (71, 66) (105, 38) (105, 58)
 (105, 59) (105, 60) (105, 61) (105, 62) (105, 63) (105, 64) (105, 65)
 (105, 72) (105, 75) (71, 60) (71, 61) (71, 67) (71, 38) (71, 72) (71, 75)
 (71, 58) (71, 59) (71, 62) (71, 63) (71, 64)]",1.0,30,14.48,"['move red C1', 'move blue C1', 'move blue A', 'uncover blue all', 'fill nocolor C1', 'move green A1', 'move green B2', 'move green B', 'clear nocolor C2', 'move green B1', 'cover red all', 'uncover green all', 'move green A2', 'move blue B2', 'move blue B', 'move blue A1', 'move blue B1', 'move green A', 'move blue A2', 'move green C1']"
YSp5znsVUN,49030,cover blue all,"(56, 58)",7,5,"[(85, 66) (93, 58) (93, 59) (104, 66) (90, 58) (90, 59) (105, 66)]",1.0,41,19.992,"['fill nocolor A2', 'clear nocolor A1', 'cover blue all', 'move red A2', 'move green A2']"
YSp5znsVUN,49030,cover red all,"(79, 62)",50,9,"[(78, 62) (81, 64) (82, 63) (105, 53) (85, 86) (85, 53) (104, 53)
 (105, 86) (78, 63) (78, 64) (80, 63) (80, 64) (81, 62) (82, 62) (84, 53)
 (77, 53) (77, 62) (77, 63) (77, 64) (90, 53) (90, 62) (90, 63) (90, 64)
 (90, 65) (90, 86) (93, 53) (93, 62) (93, 63) (93, 64) (93, 65) (93, 86)
 (104, 62) (104, 63) (104, 64) (104, 65) (105, 62) (105, 63) (105, 64)
 (105, 65) (77, 65) (77, 86) (85, 62) (85, 63) (85, 64) (85, 65) (78, 53)
 (79, 53) (80, 53) (81, 53) (82, 53)]",1.0,73,37.405,"['move green A1', 'move green B2', 'cover red all', 'move green C', 'uncover green all', 'move green A2', 'move green A', 'move green C2', 'move green C1']"
YSp5znsVUN,49030,fill nocolor A2,"(56, 75)",27,12,"[(90, 58) (90, 59) (90, 75) (56, 58) (85, 75) (83, 58) (104, 58) (104, 59)
 (104, 75) (105, 58) (105, 59) (105, 75) (78, 58) (78, 59) (79, 75)
 (80, 58) (80, 59) (81, 58) (81, 59) (82, 58) (82, 59) (83, 59) (83, 75)
 (84, 75) (85, 58) (85, 59) (56, 59)]",1.0,39,18.664,"['move red C1', 'move red C', 'move red B', 'fill nocolor A2', 'move red B2', 'clear nocolor A1', 'move red C2', 'uncover red all', 'move red A2', 'move green A2', 'cover green all', 'move red B1']"
YSp5znsVUN,49030,fill nocolor B2,"(80, 63)",2,5,"[(78, 63) (78, 64)]",1.0,39,19.352,"['fill nocolor B2', 'move red B2', 'clear nocolor B1', 'cover red all', 'move blue B2']"
YSp5znsVUN,49030,move red C1,"(85, 60)",82,5,"[(83, 86) (71, 66) (56, 86) (76, 86) (80, 66) (81, 66) (82, 66) (83, 66)
 (83, 67) (56, 91) (56, 72) (76, 59) (76, 75) (76, 91) (56, 59) (56, 75)
 (71, 67) (76, 72) (56, 106) (76, 106) (56, 60) (56, 61) (56, 66) (56, 67)
 (56, 87) (76, 60) (76, 61) (76, 66) (76, 67) (76, 87) (80, 67) (80, 86)
 (81, 67) (81, 86) (82, 67) (82, 86) (71, 86) (78, 61) (79, 60) (80, 61)
 (83, 63) (83, 64) (84, 67) (90, 91) (105, 106) (80, 60) (81, 64) (82, 63)
 (85, 66) (93, 59) (104, 66) (104, 67) (77, 75) (85, 86) (83, 62) (85, 87)
 (93, 91) (77, 91) (81, 61) (82, 61) (84, 87) (85, 106) (90, 59) (90, 75)
 (93, 72) (105, 66) (105, 67) (105, 86) (56, 58) (76, 38) (77, 61)
 (77, 66) (77, 72) (80, 63) (80, 64) (81, 60) (81, 62) (82, 60) (82, 62)
 (83, 53) (83, 60) (83, 61)]",0.0,37,18.259,"['fill nocolor B1', 'clear nocolor C', 'move green B', 'move green B1', 'clear nocolor C1']"
YSp5znsVUN,49030,move red C2,"(81, 106)",22,13,"[(104, 106) (104, 53) (104, 87) (83, 53) (83, 106) (56, 53) (76, 53)
 (83, 87) (56, 91) (80, 53) (81, 53) (82, 53) (56, 72) (76, 59) (76, 75)
 (76, 91) (56, 59) (56, 75) (76, 72) (56, 106) (76, 106) (80, 106)]",1.0,37,18.26,"['move blue C1', 'move blue A', 'move red C', 'uncover blue all', 'clear nocolor B2', 'move red C2', 'fill nocolor C2', 'move blue C2', 'clear nocolor B', 'move blue A1', 'move blue B1', 'move blue A2', 'move blue C']"
YSp5znsVUN,49030,uncover blue all,"(56, 72)",159,9,"[(77, 75) (77, 91) (77, 38) (77, 72) (77, 106) (77, 65) (77, 67) (77, 86)
 (77, 87) (71, 87) (81, 65) (82, 65) (71, 67) (78, 65) (80, 65) (78, 91)
 (78, 106) (80, 91) (80, 106) (81, 91) (81, 106) (82, 91) (82, 106)
 (78, 38) (78, 67) (78, 72) (78, 75) (78, 86) (78, 87) (80, 38) (80, 67)
 (80, 72) (80, 75) (80, 86) (80, 87) (81, 38) (81, 67) (81, 72) (81, 75)
 (81, 86) (81, 87) (82, 38) (82, 67) (82, 72) (82, 75) (82, 86) (82, 87)
 (71, 38) (71, 72) (71, 75) (71, 106) (71, 86) (71, 91) (71, 65) (77, 58)
 (78, 61) (80, 61) (84, 67) (90, 91) (105, 106) (78, 62) (80, 60) (81, 64)
 (82, 63) (90, 38) (104, 67) (85, 86) (85, 87) (93, 91) (104, 106)
 (81, 61) (82, 61) (84, 87) (85, 106) (90, 75) (93, 38) (93, 72) (104, 87)
 (105, 67) (105, 86) (76, 38) (77, 61) (77, 66) (78, 63) (78, 64) (80, 63)
 (80, 64) (81, 60) (81, 62) (82, 60) (82, 62) (83, 86) (85, 38) (85, 72)
 (85, 75) (90, 106) (93, 106) (104, 91) (105, 91) (71, 66) (77, 53)
 (77, 60) (77, 62) (77, 63) (77, 64) (83, 38) (83, 91) (83, 106) (85, 91)
 (90, 65) (90, 67) (90, 86) (90, 87) (93, 65) (93, 67) (93, 86) (93, 87)
 (104, 38) (104, 65) (104, 72) (104, 75) (105, 38) (105, 65) (105, 72)
 (105, 75) (56, 65) (56, 86) (76, 65) (76, 86) (78, 58) (78, 59) (78, 66)
 (79, 38) (79, 67) (79, 72) (79, 75) (79, 87) (80, 58) (80, 59) (80, 66)
 (81, 58) (81, 59) (81, 66) (82, 58) (82, 59) (82, 66) (83, 67) (83, 72)
 (83, 75) (83, 87) (84, 38) (84, 72) (84, 75) (85, 65) (56, 91) (78, 53)
 (80, 53) (81, 53) (82, 53)]",0.0,54,27.006,"['move red C1', 'move red C', 'move red B', 'move red B2', 'move red C2', 'uncover red all', 'move red A2', 'cover green all', 'move red B1']"
YSp5znsVUN,49030,uncover green all,"(93, 91)",51,3,"[(85, 86) (85, 106) (85, 91) (85, 58) (85, 59) (85, 62) (85, 63) (85, 64)
 (85, 65) (79, 62) (84, 86) (84, 106) (79, 63) (79, 64) (79, 65) (79, 91)
 (79, 106) (84, 91) (79, 58) (79, 59) (79, 86) (84, 58) (84, 59) (84, 62)
 (84, 63) (84, 64) (84, 65) (71, 58) (71, 59) (71, 62) (71, 63) (71, 64)
 (71, 106) (71, 86) (71, 91) (71, 65) (77, 58) (79, 60) (83, 63) (83, 64)
 (84, 67) (90, 91) (105, 106) (78, 62) (81, 64) (82, 63) (85, 66) (93, 58)
 (93, 59) (83, 62) (85, 87)]",0.0,36,16.847,"['move green A1', 'fill nocolor A1', 'clear nocolor A2']"
1wIYJIVnvO,67590,clear nocolor B,"(79, 59)",36,8,"[(98, 102) (101, 102) (98, 37) (98, 50) (98, 51) (98, 54) (98, 58)
 (98, 59) (98, 67) (98, 70) (98, 74) (98, 75) (98, 89) (101, 37) (101, 50)
 (101, 51) (101, 54) (101, 58) (101, 59) (101, 67) (101, 70) (101, 74)
 (101, 75) (101, 89) (79, 37) (79, 51) (79, 67) (81, 50) (81, 54) (81, 58)
 (81, 75) (82, 59) (82, 70) (82, 74) (82, 89) (79, 50)]",1.0,60,29.026,"['fill nocolor A2', 'move red A', 'clear nocolor B1', 'cover blue all', 'move red A2', 'clear nocolor B', 'move green A2', 'move green A']"
1wIYJIVnvO,67590,clear nocolor C,"(85, 83)",26,7,"[(85, 37) (85, 63) (107, 96) (85, 59) (85, 61) (85, 96) (107, 37)
 (107, 54) (107, 58) (107, 59) (107, 61) (107, 63) (107, 64) (107, 74)
 (107, 75) (107, 80) (107, 83) (69, 59) (69, 74) (69, 80) (85, 54)
 (85, 58) (85, 64) (85, 74) (85, 75) (85, 80)]",1.0,60,29.197,"['fill nocolor B2', 'clear nocolor C', 'move red B', 'move red B2', 'uncover red all', 'cover green all', 'clear nocolor C1']"
1wIYJIVnvO,67590,cover blue all,"(55, 74)",2,2,"[(93, 59) (107, 70)]",1.0,55,26.577,"['uncover red all', 'cover blue all']"
1wIYJIVnvO,67590,cover green all,"(92, 54)",1,1,"[(85, 50)]",1.0,85,42.543,['cover green all']
1wIYJIVnvO,67590,fill nocolor B2,"(79, 83)",29,12,"[(79, 63) (98, 63) (98, 64) (98, 83) (55, 63) (72, 64) (72, 83) (85, 63)
 (72, 63) (92, 63) (92, 64) (92, 83) (93, 63) (93, 64) (93, 83) (107, 63)
 (107, 64) (107, 83) (55, 64) (55, 83) (77, 63) (85, 64) (85, 83) (88, 64)
 (88, 83) (69, 64) (76, 64) (88, 63) (79, 64)]",1.0,39,19.222,"['move red C1', 'fill nocolor B2', 'move red C', 'move red A1', 'move red A', 'move green B2', 'move red B2', 'move red C2', 'uncover red all', 'clear nocolor B1', 'move red A2', 'cover green all']"
